reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_prestadora,reclamo_provincia,reclamo_grupo,reclamo_via_ingreso,reclamo_resolucion,reclamo_cantidad
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,3
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Santa Cruz,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,6
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,2
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,3
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,26
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,53
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,7
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Santa Cruz,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,9
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,38
2020,11,Noviembre,Camuzzi Gas del Sur S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,3
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,55
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,244
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,10
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,33
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,2
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,2
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,7
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,33
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,1030
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,4836
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,212
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,3
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,8
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,2
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,3
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,5
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,3
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,68
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,576
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,1009
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,93
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,10
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,52
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,8
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,64
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,876
2020,11,Noviembre,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,12
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,4
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,3
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,4
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,20
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,27
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,8
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,3
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,5
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,6
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,14
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,8
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,7
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,97
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,8
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,25
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,20
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,205
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,7
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,5
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,8
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,4
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,366
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,18
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,60
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,90
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,515
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,67
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Procedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,5
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,14
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,13
2020,11,Noviembre,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,6
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,2
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,5
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,2
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,19
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,14
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,6
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,8
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,8
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,4
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,3
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,4
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,138
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,232
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Procedente,3
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Improcedente,6
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,6
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,340
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,13
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,19
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,19
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,462
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,38
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Procedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,30
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,15
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,SITIO WEB,Procedente,2
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,SITIO WEB,Improcedente,1
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,14
2020,11,Noviembre,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,15
2020,11,Noviembre,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,11,Noviembre,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,11,Noviembre,GasNea S.A.,Misiones,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,11,Noviembre,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,18
2020,11,Noviembre,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,28
2020,11,Noviembre,GasNea S.A.,Misiones,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,1
2020,11,Noviembre,GasNea S.A.,Entre Ríos,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,14
2020,11,Noviembre,GasNea S.A.,Formosa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,2
2020,11,Noviembre,GasNea S.A.,Entre Ríos,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,78
2020,11,Noviembre,GasNea S.A.,Misiones,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,36
2020,11,Noviembre,GasNea S.A.,Entre Ríos,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,GasNea S.A.,Entre Ríos,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,2
2020,11,Noviembre,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,3
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,12
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,3
2020,11,Noviembre,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,1
2020,11,Noviembre,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,2
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,14
2020,11,Noviembre,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,6
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,9
2020,11,Noviembre,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,34
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,44
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,23
2020,11,Noviembre,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,433
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,97
2020,11,Noviembre,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,87
2020,11,Noviembre,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,482
2020,11,Noviembre,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,5
2020,11,Noviembre,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,11,Noviembre,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,3
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,17
2020,11,Noviembre,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,16
2020,11,Noviembre,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,55
2020,11,Noviembre,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,93
2020,11,Noviembre,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,306
2020,11,Noviembre,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,109
2020,11,Noviembre,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,238
2020,11,Noviembre,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,109
2020,11,Noviembre,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,11,Noviembre,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,2
2020,11,Noviembre,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,1
2020,11,Noviembre,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,2
2020,11,Noviembre,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,3
2020,11,Noviembre,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,6
2020,11,Noviembre,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
